mi,Erm/Sci,Scm/Po,Distance,X*,R*,u0*,u*,Ur,strain
10,88.915,0.5,66,13.2,1.64,0.260641,0.999996,0.045,0.899996
10,88.915,0.5,67,13.4,1.64,0.260641,0.999996,0.045,0.899997
10,88.915,0.5,68,13.6,1.64,0.260641,0.999997,0.045,0.899997
10,88.915,0.5,69,13.8,1.64,0.260641,0.999998,0.045,0.899998
10,88.915,0.5,70,14,1.64,0.260641,0.999998,0.045,0.899998
10,88.915,0.5,71,14.2,1.64,0.260641,0.999998,0.045,0.899998
10,88.915,0.5,72,14.4,1.64,0.260641,0.999999,0.045,0.899999
10,88.915,0.5,73,14.6,1.64,0.260641,0.999999,0.045,0.899999
10,88.915,0.5,74,14.8,1.64,0.260641,0.999999,0.045,0.899999
10,88.915,0.5,75,15,1.64,0.260641,0.999999,0.045,0.899999
10,72.59,0.1,-12,-2.4,4.7,0.164702858,0.014941506,0.020918109,0.418362173
10,72.59,0.1,-11,-2.2,4.7,0.164702858,0.018249597,0.025549436,0.510988712
10,72.59,0.1,-10,-2,4.7,0.164702858,0.022290108,0.031206151,0.624123023
10,72.59,0.1,-9,-1.8,4.7,0.164702858,0.027225199,0.038115279,0.762305581
10,72.59,0.1,-8,-1.6,4.7,0.164702858,0.033252934,0.046554107,0.931082139
10,72.59,0.1,-7,-1.4,4.7,0.164702858,0.040615225,0.056861315,1.137226293
10,72.59,0.1,-6,-1.2,4.7,0.164702858,0.049607548,0.069450567,1.389011331
10,72.59,0.1,-5,-1,4.7,0.164702858,0.060590795,0.084827114,1.696542271
10,72.59,0.1,-4,-0.8,4.7,0.164702858,0.074005765,0.10360807,2.072161409
10,72.59,0.1,-3,-0.6,4.7,0.164702858,0.090390845,0.126547183,2.53094366
10,72.59,0.1,-2,-0.4,4.7,0.164702858,0.110403627,0.154565078,3.091301568
10,72.59,0.1,-1,-0.2,4.7,0.164702858,0.134847295,0.188786213,3.775724261
10,72.59,0.1,0,0,4.7,0.164702858,0.164702858,0.230584001,4.611680026
10,72.59,0.1,1,0.2,4.7,0.164702858,0.21635373,0.302895221,6.057904427
10,72.59,0.1,2,0.4,4.7,0.164702858,0.264810753,0.370735054,7.41470107
10,72.59,0.1,3,0.6,4.7,0.164702858,0.31027142,0.434379987,8.68759975
10,72.59,0.1,4,0.8,4.7,0.164702858,0.352921012,0.494089416,9.881788324
10,72.59,0.1,5,1,4.7,0.164702858,0.392933352,0.550106693,11.00213386
10,72.59,0.1,6,1.2,4.7,0.164702858,0.430471516,0.602660123,12.05320246
10,72.59,0.1,7,1.4,4.7,0.164702858,0.465688496,0.651963895,13.03927789
10,72.59,0.1,8,1.6,4.7,0.164702858,0.498727822,0.698218951,13.96437903
10,72.59,0.1,9,1.8,4.7,0.164702858,0.529724151,0.741613812,14.83227623
10,72.59,0.1,10,2,4.7,0.164702858,0.558803812,0.782325336,15.64650673
10,72.59,0.1,11,2.2,4.7,0.164702858,0.586085322,0.820519451,16.41038902
10,72.59,0.1,12,2.4,4.7,0.164702858,0.611679871,0.85635182,17.1270364
10,72.59,0.1,13,2.6,4.7,0.164702858,0.635691773,0.889968483,17.79936965
10,72.59,0.1,14,2.8,4.7,0.164702858,0.658218891,0.921506448,18.43012896
10,72.59,0.1,15,3,4.7,0.164702858,0.679353038,0.951094253,19.02188506
10,72.59,0.1,16,3.2,4.7,0.164702858,0.699180347,0.978852486,19.57704973
10,72.59,0.1,17,3.4,4.7,0.164702858,0.717781629,1.00489428,20.09788561
10,72.59,0.1,18,3.6,4.7,0.164702858,0.735232694,1.029325772,20.58651543
10,72.59,0.1,19,3.8,4.7,0.164702858,0.751604667,1.052246533,21.04493067
10,72.59,0.1,20,4,4.7,0.164702858,0.766964273,1.073749983,21.47499965
10,72.59,0.1,21,4.2,4.7,0.164702858,0.781374114,1.093923759,21.87847518
10,72.59,0.1,22,4.4,4.7,0.164702858,0.794892917,1.112850083,22.25700166
10,72.59,0.1,23,4.6,4.7,0.164702858,0.80757578,1.130606092,22.61212184
10,72.59,0.1,24,4.8,4.7,0.164702858,0.819474394,1.147264152,22.94528305
10,72.59,0.1,25,5,4.7,0.164702858,0.830637254,1.162892156,23.25784312
10,72.59,0.1,26,5.2,4.7,0.164702858,0.841109855,1.177553797,23.55107594
10,72.59,0.1,27,5.4,4.7,0.164702858,0.850934879,1.19130883,23.82617661
10,72.59,0.1,28,5.6,4.7,0.164702858,0.860152369,1.204213317,24.08426634
10,72.59,0.1,29,5.8,4.7,0.164702858,0.868799893,1.216319851,24.32639701
10,72.59,0.1,30,6,4.7,0.164702858,0.876912695,1.227677773,24.55355545
10,72.59,0.1,31,6.2,4.7,0.164702858,0.884523838,1.238333374,24.76666747
10,72.59,0.1,32,6.4,4.7,0.164702858,0.891664345,1.248330082,24.96660165
10,72.59,0.1,33,6.6,4.7,0.164702858,0.898363315,1.257708641,25.15417282
10,72.59,0.1,34,6.8,4.7,0.164702858,0.904648053,1.266507274,25.33014548
10,72.59,0.1,35,7,4.7,0.164702858,0.910544172,1.27476184,25.4952368
10,72.59,0.1,36,7.2,4.7,0.164702858,0.916075702,1.282505983,25.65011965
10,72.59,0.1,37,7.4,4.7,0.164702858,0.921265188,1.289771264,25.79542527
10,72.59,0.1,38,7.6,4.7,0.164702858,0.926133781,1.296587293,25.93174587
10,72.59,0.1,39,7.8,4.7,0.164702858,0.930701323,1.302981852,26.05963704
10,72.59,0.1,40,8,4.7,0.164702858,0.934986429,1.308981001,26.17962002
10,72.59,0.1,41,8.2,4.7,0.164702858,0.939006565,1.31460919,26.29218381
10,72.59,0.1,42,8.4,4.7,0.164702858,0.942778114,1.319889359,26.39778718
10,72.59,0.1,43,8.6,4.7,0.164702858,0.946316448,1.324843027,26.49686053
10,72.59,0.1,44,8.8,4.7,0.164702858,0.949635988,1.329490383,26.58980765
10,72.59,0.1,45,9,4.7,0.164702858,0.952750263,1.333850368,26.67700735
10,72.59,0.1,46,9.2,4.7,0.164702858,0.955671966,1.337940752,26.75881504
10,72.59,0.1,47,9.4,4.7,0.164702858,0.958413004,1.341778206,26.83556411
10,72.59,0.1,48,9.6,4.7,0.164702858,0.96098455,1.345378369,26.90756739
10,72.59,0.1,49,9.8,4.7,0.164702858,0.963397083,1.348755916,26.97511831
10,72.59,0.1,50,10,4.7,0.164702858,0.965660436,1.35192461,27.03849221
10,72.59,0.1,51,10.2,4.7,0.164702858,0.967783834,1.354897368,27.09794736
10,72.59,0.1,52,10.4,4.7,0.164702858,0.969775931,1.357686304,27.15372608
10,72.59,0.1,53,10.6,4.7,0.164702858,0.971644846,1.360302785,27.2060557
10,72.59,0.1,54,10.8,4.7,0.164702858,0.973398197,1.362757475,27.25514951
10,72.59,0.1,55,11,4.7,0.164702858,0.975043128,1.365060379,27.30120758
10,72.59,0.1,56,11.2,4.7,0.164702858,0.976586344,1.367220882,27.34441764
10,72.59,0.1,57,11.4,4.7,0.164702858,0.978034135,1.369247789,27.38495579
10,72.59,0.1,58,11.6,4.7,0.164702858,0.979392402,1.371149362,27.42298725
10,72.59,0.1,59,11.8,4.7,0.164702858,0.980666679,1.372933351,27.45866702
10,72.59,0.1,60,12,4.7,0.164702858,0.981862161,1.374607026,27.49214052
10,72.59,0.1,61,12.2,4.7,0.164702858,0.982983721,1.376177209,27.52354418
10,72.59,0.1,62,12.4,4.7,0.164702858,0.984035928,1.377650299,27.55300598
10,72.59,0.1,63,12.6,4.7,0.164702858,0.985023071,1.3790323,27.580646
10,72.59,0.1,64,12.8,4.7,0.164702858,0.985949175,1.380328845,27.60657689
10,72.59,0.1,65,13,4.7,0.164702858,0.986818012,1.381545217,27.63090434
10,72.59,0.1,66,13.2,4.7,0.164702858,0.987633125,1.382686374,27.65372749
10,72.59,0.1,67,13.4,4.7,0.164702858,0.988397834,1.383756968,27.67513936
10,72.59,0.1,68,13.6,4.7,0.164702858,0.989115258,1.384761361,27.69522723
10,72.59,0.1,69,13.8,4.7,0.164702858,0.98978832,1.385703647,27.71407295
10,72.59,0.1,70,14,4.7,0.164702858,0.990419762,1.386587667,27.73175334
10,72.59,0.1,71,14.2,4.7,0.164702858,0.991012159,1.387417023,27.74834046
10,72.59,0.1,72,14.4,4.7,0.164702858,0.991567925,1.388195096,27.76390191
10,72.59,0.1,73,14.6,4.7,0.164702858,0.992089325,1.388925056,27.77850111
10,72.59,0.1,74,14.8,4.7,0.164702858,0.992578485,1.389609878,27.79219757
10,72.59,0.1,75,15,4.7,0.164702858,0.993037396,1.390252355,27.8050471
10,72.59,0.2,-12,-2.4,2.77,0.220003,0.019958,0.006586,0.131725
10,72.59,0.2,-11,-2.2,2.77,0.220003,0.024377,0.008044,0.160889
10,72.59,0.2,-10,-2,2.77,0.220003,0.029774,0.009825,0.19651
10,72.59,0.2,-9,-1.8,2.77,0.220003,0.036366,0.012001,0.240018
10,72.59,0.2,-8,-1.6,2.77,0.220003,0.044418,0.014658,0.293158
10,72.59,0.2,-7,-1.4,2.77,0.220003,0.054252,0.017903,0.358064
10,72.59,0.2,-6,-1.2,2.77,0.220003,0.066264,0.021867,0.437341
10,72.59,0.2,-5,-1,2.77,0.220003,0.080935,0.026708,0.534169
10,72.59,0.2,-4,-0.8,2.77,0.220003,0.098854,0.032622,0.652436
10,72.59,0.2,-3,-0.6,2.77,0.220003,0.12074,0.039844,0.796887
10,72.59,0.2,-2,-0.4,2.77,0.220003,0.147473,0.048666,0.97332
10,72.59,0.2,-1,-0.2,2.77,0.220003,0.180124,0.059441,1.188815
10,72.59,0.2,0,0,2.77,0.220003,0.220003,0.072601,1.452022
10,72.59,0.2,1,0.2,2.77,0.220003,0.300066,0.099022,1.980434
10,72.59,0.2,2,0.4,2.77,0.220003,0.37191,0.12273,2.454608
10,72.59,0.2,3,0.6,2.77,0.220003,0.43638,0.144005,2.88011
10,72.59,0.2,4,0.8,2.77,0.220003,0.494233,0.163097,3.261936
10,72.59,0.2,5,1,2.77,0.220003,0.546147,0.180229,3.60457
10,72.59,0.2,6,1.2,2.77,0.220003,0.592733,0.195602,3.912035
10,72.59,0.2,7,1.4,2.77,0.220003,0.634536,0.209397,4.18794
10,72.59,0.2,8,1.6,2.77,0.220003,0.672049,0.221776,4.435525
10,72.59,0.2,9,1.8,2.77,0.220003,0.705712,0.232885,4.657696
10,72.59,0.2,10,2,2.77,0.220003,0.735919,0.242853,4.857063
10,72.59,0.2,11,2.2,2.77,0.220003,0.763025,0.251798,5.035966
10,72.59,0.2,12,2.4,2.77,0.220003,0.787349,0.259825,5.196506
10,72.59,0.2,13,2.6,2.77,0.220003,0.809177,0.267028,5.340567
10,72.59,0.2,14,2.8,2.77,0.220003,0.828764,0.273492,5.469841
10,72.59,0.2,15,3,2.77,0.220003,0.84634,0.279292,5.585846
10,72.59,0.2,16,3.2,2.77,0.220003,0.862113,0.284497,5.689943
10,72.59,0.2,17,3.4,2.77,0.220003,0.876266,0.289168,5.783355
10,72.59,0.2,18,3.6,2.77,0.220003,0.888967,0.293359,5.86718
10,72.59,0.2,19,3.8,2.77,0.220003,0.900364,0.29712,5.9424
10,72.59,0.2,20,4,2.77,0.220003,0.910591,0.300495,6.009899
10,72.59,0.2,21,4.2,2.77,0.220003,0.919768,0.303523,6.070469
10,72.59,0.2,22,4.4,2.77,0.220003,0.928003,0.306241,6.124823
10,72.59,0.2,23,4.6,2.77,0.220003,0.935394,0.30868,6.173597
10,72.59,0.2,24,4.8,2.77,0.220003,0.942025,0.310868,6.217365
10,72.59,0.2,25,5,2.77,0.220003,0.947976,0.312832,6.256641
10,72.59,0.2,26,5.2,2.77,0.220003,0.953316,0.314594,6.291884
10,72.59,0.2,27,5.4,2.77,0.220003,0.958108,0.316176,6.323511
10,72.59,0.2,28,5.6,2.77,0.220003,0.962408,0.317595,6.351891
10,72.59,0.2,29,5.8,2.77,0.220003,0.966266,0.318868,6.377358
10,72.59,0.2,30,6,2.77,0.220003,0.969729,0.320011,6.400211
10,72.59,0.2,31,6.2,2.77,0.220003,0.972836,0.321036,6.420718
10,72.59,0.2,32,6.4,2.77,0.220003,0.975624,0.321956,6.439121
10,72.59,0.2,33,6.6,2.77,0.220003,0.978126,0.322782,6.455634
10,72.59,0.2,34,6.8,2.77,0.220003,0.980372,0.323523,6.470452
10,72.59,0.2,35,7,2.77,0.220003,0.982386,0.324187,6.48375
10,72.59,0.2,36,7.2,2.77,0.220003,0.984194,0.324784,6.495682
10,72.59,0.2,37,7.4,2.77,0.220003,0.985817,0.325319,6.50639
10,72.59,0.2,38,7.6,2.77,0.220003,0.987272,0.3258,6.515998
10,72.59,0.2,39,7.8,2.77,0.220003,0.988579,0.326231,6.524621
10,72.59,0.2,40,8,2.77,0.220003,0.989751,0.326618,6.532358
10,72.59,0.2,41,8.2,2.77,0.220003,0.990803,0.326965,6.539301
10,72.59,0.2,42,8.4,2.77,0.220003,0.991747,0.327277,6.545531
10,72.59,0.2,43,8.6,2.77,0.220003,0.992594,0.327556,6.551122
10,72.59,0.2,44,8.8,2.77,0.220003,0.993354,0.327807,6.556139
10,72.59,0.2,45,9,2.77,0.220003,0.994037,0.328032,6.560641
10,72.59,0.2,46,9.2,2.77,0.220003,0.994649,0.328234,6.564681
10,72.59,0.2,47,9.4,2.77,0.220003,0.995198,0.328415,6.568307
10,72.59,0.2,48,9.6,2.77,0.220003,0.995691,0.328578,6.57156
10,72.59,0.2,49,9.8,2.77,0.220003,0.996133,0.328724,6.574479
10,72.59,0.2,50,10,2.77,0.220003,0.99653,0.328855,6.577099
10,72.59,0.2,51,10.2,2.77,0.220003,0.996886,0.328972,6.579449
10,72.59,0.2,52,10.4,2.77,0.220003,0.997206,0.329078,6.581559
10,72.59,0.2,53,10.6,2.77,0.220003,0.997493,0.329173,6.583452
10,72.59,0.2,54,10.8,2.77,0.220003,0.99775,0.329258,6.58515
10,72.59,0.2,55,11,2.77,0.220003,0.997981,0.329334,6.586674
10,72.59,0.2,56,11.2,2.77,0.220003,0.998188,0.329402,6.588042
10,72.59,0.2,57,11.4,2.77,0.220003,0.998374,0.329463,6.58927
10,72.59,0.2,58,11.6,2.77,0.220003,0.998541,0.329519,6.590371
10,72.59,0.2,59,11.8,2.77,0.220003,0.998691,0.329568,6.591359
10,72.59,0.2,60,12,2.77,0.220003,0.998825,0.329612,6.592246
10,72.59,0.2,61,12.2,2.77,0.220003,0.998946,0.329652,6.593042
10,72.59,0.2,62,12.4,2.77,0.220003,0.999054,0.329688,6.593756
10,72.59,0.2,63,12.6,2.77,0.220003,0.999151,0.32972,6.594397
10,72.59,0.2,64,12.8,2.77,0.220003,0.999238,0.329749,6.594972
10,72.59,0.2,65,13,2.77,0.220003,0.999316,0.329774,6.595488
10,72.59,0.2,66,13.2,2.77,0.220003,0.999387,0.329798,6.595952
10,72.59,0.2,67,13.4,2.77,0.220003,0.99945,0.329818,6.596367
10,72.59,0.2,68,13.6,2.77,0.220003,0.999506,0.329837,6.59674
10,72.59,0.2,69,13.8,2.77,0.220003,0.999557,0.329854,6.597075
10,72.59,0.2,70,14,2.77,0.220003,0.999602,0.329869,6.597375
10,72.59,0.2,71,14.2,2.77,0.220003,0.999643,0.329882,6.597644
10,72.59,0.2,72,14.4,2.77,0.220003,0.99968,0.329894,6.597886
10,72.59,0.2,73,14.6,2.77,0.220003,0.999713,0.329905,6.598103
10,72.59,0.2,74,14.8,2.77,0.220003,0.999742,0.329915,6.598298
10,72.59,0.2,75,15,2.77,0.220003,0.999769,0.329924,6.598473
10,72.59,0.3,-12,-2.4,2.14,0.24180775,0.021936304,0.003071083,0.061421652
10,72.59,0.3,-11,-2.2,2.14,0.24180775,0.026793062,0.003751029,0.075020575
10,72.59,0.3,-10,-2,2.14,0.24180775,0.03272512,0.004581517,0.091630337
10,72.59,0.3,-9,-1.8,2.14,0.24180775,0.039970552,0.005595877,0.111917546
10,72.59,0.3,-8,-1.6,2.14,0.24180775,0.048820143,0.00683482,0.1366964
10,72.59,0.3,-7,-1.4,2.14,0.24180775,0.059629057,0.008348068,0.16696136
10,72.59,0.3,-6,-1.2,2.14,0.24180775,0.072831095,0.010196353,0.203927065
10,72.59,0.3,-5,-1,2.14,0.24180775,0.0889561,0.012453854,0.24907708
10,72.59,0.3,-4,-0.8,2.14,0.24180775,0.108651226,0.015211172,0.304223433
10,72.59,0.3,-3,-0.6,2.14,0.24180775,0.132706907,0.018578967,0.37157934
10,72.59,0.3,-2,-0.4,2.14,0.24180775,0.162088582,0.022692402,0.453848031
10,72.59,0.3,-1,-0.2,2.14,0.24180775,0.197975442,0.027716562,0.554331236
10,72.59,0.3,0,0,2.14,0.24180775,0.24180775,0.033853085,0.677061701
10,72.59,0.3,1,0.2,2.14,0.24180775,0.340982516,0.047737552,0.954751045
10,72.59,0.3,2,0.4,2.14,0.24180775,0.427184801,0.059805872,1.196117444
10,72.59,0.3,3,0.6,2.14,0.24180775,0.502111462,0.070295605,1.405912093
10,72.59,0.3,4,0.8,2.14,0.24180775,0.567237397,0.079413236,1.588264711
10,72.59,0.3,5,1,2.14,0.24180775,0.623844583,0.087338242,1.746764832
10,72.59,0.3,6,1.2,2.14,0.24180775,0.673047309,0.094226623,1.884532464
10,72.59,0.3,7,1.4,2.14,0.24180775,0.715814109,0.100213975,2.004279505
10,72.59,0.3,8,1.6,2.14,0.24180775,0.75298683,0.105418156,2.108363125
10,72.59,0.3,9,1.8,2.14,0.24180775,0.785297202,0.109941608,2.198832165
10,72.59,0.3,10,2,2.14,0.24180775,0.813381239,0.113873374,2.27746747
10,72.59,0.3,11,2.2,2.14,0.24180775,0.837791766,0.117290847,2.345816944
10,72.59,0.3,12,2.4,2.14,0.24180775,0.859009292,0.120261301,2.405226016
10,72.59,0.3,13,2.6,2.14,0.24180775,0.877451475,0.122843206,2.45686413
10,72.59,0.3,14,2.8,2.14,0.24180775,0.893481342,0.125087388,2.501747759
10,72.59,0.3,15,3,2.14,0.24180775,0.907414435,0.127038021,2.540760418
10,72.59,0.3,16,3.2,2.14,0.24180775,0.91952502,0.128733503,2.574670056
10,72.59,0.3,17,3.4,2.14,0.24180775,0.930051489,0.130207208,2.60414417
10,72.59,0.3,18,3.6,2.14,0.24180775,0.939201051,0.131488147,2.629762944
10,72.59,0.3,19,3.8,2.14,0.24180775,0.947153812,0.132601534,2.652030674
10,72.59,0.3,20,4,2.14,0.24180775,0.954066318,0.133569285,2.67138569
10,72.59,0.3,21,4.2,2.14,0.24180775,0.960074639,0.134410449,2.688208988
10,72.59,0.3,22,4.4,2.14,0.24180775,0.965297045,0.135141586,2.702831727
10,72.59,0.3,23,4.6,2.14,0.24180775,0.969836339,0.135777087,2.71554175
10,72.59,0.3,24,4.8,2.14,0.24180775,0.973781874,0.136329462,2.726589247
10,72.59,0.3,25,5,2.14,0.24180775,0.977211316,0.136809584,2.736191686
10,72.59,0.3,26,5.2,2.14,0.24180775,0.980192173,0.137226904,2.744538084
10,72.59,0.3,27,5.4,2.14,0.24180775,0.982783121,0.137589637,2.751792738
10,72.59,0.3,28,5.6,2.14,0.24180775,0.985035162,0.137904923,2.758098453
10,72.59,0.3,29,5.8,2.14,0.24180775,0.986992626,0.138178968,2.763579353
10,72.59,0.3,30,6,2.14,0.24180775,0.988694046,0.138417166,2.768343328
10,72.59,0.3,31,6.2,2.14,0.24180775,0.990172913,0.138624208,2.772484155
10,72.59,0.3,32,6.4,2.14,0.24180775,0.991458337,0.138804167,2.776083345
10,72.59,0.3,33,6.6,2.14,0.24180775,0.992575623,0.138960587,2.779211745
10,72.59,0.3,34,6.8,2.14,0.24180775,0.993546763,0.139096547,2.781930937
10,72.59,0.3,35,7,2.14,0.24180775,0.994390874,0.139214722,2.784294447
10,72.59,0.3,36,7.2,2.14,0.24180775,0.995124571,0.13931744,2.7863488
10,72.59,0.3,37,7.4,2.14,0.24180775,0.995762298,0.139406722,2.788134435
10,72.59,0.3,38,7.6,2.14,0.24180775,0.996316608,0.139484325,2.789686501
10,72.59,0.3,39,7.8,2.14,0.24180775,0.996798411,0.139551778,2.791035551
10,72.59,0.3,40,8,2.14,0.24180775,0.997217192,0.139610407,2.792208139
10,72.59,0.3,41,8.2,2.14,0.24180775,0.997581195,0.139661367,2.793227347
10,72.59,0.3,42,8.4,2.14,0.24180775,0.997897585,0.139705662,2.794113239
10,72.59,0.3,43,8.6,2.14,0.24180775,0.99817259,0.139744163,2.794883252
10,72.59,0.3,44,8.8,2.14,0.24180775,0.998411623,0.139777627,2.795552545
10,72.59,0.3,45,9,2.14,0.24180775,0.99861939,0.139806715,2.796134291
10,72.59,0.3,46,9.2,2.14,0.24180775,0.998799979,0.139831997,2.796639942
10,72.59,0.3,47,9.4,2.14,0.24180775,0.998956947,0.139853973,2.797079452
10,72.59,0.3,48,9.6,2.14,0.24180775,0.999093383,0.139873074,2.797461472
10,72.59,0.3,49,9.8,2.14,0.24180775,0.999211972,0.139889676,2.797793522
10,72.59,0.3,50,10,2.14,0.24180775,0.99931505,0.139904107,2.798082139
10,72.59,0.3,51,10.2,2.14,0.24180775,0.999404644,0.13991665,2.798333003
10,72.59,0.3,52,10.4,2.14,0.24180775,0.999482519,0.139927553,2.798551053
10,72.59,0.3,53,10.6,2.14,0.24180775,0.999550208,0.139937029,2.798740582
10,72.59,0.3,54,10.8,2.14,0.24180775,0.999609043,0.139945266,2.798905319
10,72.59,0.3,55,11,2.14,0.24180775,0.999660181,0.139952425,2.799048508
10,72.59,0.3,56,11.2,2.14,0.24180775,0.999704631,0.139958648,2.799172967
10,72.59,0.3,57,11.4,2.14,0.24180775,0.999743267,0.139964057,2.799281147
10,72.59,0.3,58,11.6,2.14,0.24180775,0.999776848,0.139968759,2.799375176
10,72.59,0.3,59,11.8,2.14,0.24180775,0.999806038,0.139972845,2.799456905
10,72.59,0.3,60,12,2.14,0.24180775,0.999831409,0.139976397,2.799527944
10,72.59,0.3,61,12.2,2.14,0.24180775,0.999853461,0.139979485,2.799589691
10,72.59,0.3,62,12.4,2.14,0.24180775,0.999872629,0.139982168,2.799643361
10,72.59,0.3,63,12.6,2.14,0.24180775,0.99988929,0.139984501,2.799690011
10,72.59,0.3,64,12.8,2.14,0.24180775,0.999903771,0.139986528,2.799730559
10,72.59,0.3,65,13,2.14,0.24180775,0.999916358,0.13998829,2.799765803
10,72.59,0.3,66,13.2,2.14,0.24180775,0.999927299,0.139989822,2.799796437
10,72.59,0.3,67,13.4,2.14,0.24180775,0.999936809,0.139991153,2.799823064
10,72.59,0.3,68,13.6,2.14,0.24180775,0.999945074,0.13999231,2.799846208
10,72.59,0.3,69,13.8,2.14,0.24180775,0.999952259,0.139993316,2.799866325
10,72.59,0.3,70,14,2.14,0.24180775,0.999958504,0.13999419,2.79988381
10,72.59,0.3,71,14.2,2.14,0.24180775,0.999963931,0.13999495,2.799899008
10,72.59,0.3,72,14.4,2.14,0.24180775,0.999968649,0.139995611,2.799912218
10,72.59,0.3,73,14.6,2.14,0.24180775,0.99997275,0.139996185,2.7999237
10,72.59,0.3,74,14.8,2.14,0.24180775,0.999976315,0.139996684,2.799933681
10,72.59,0.3,75,15,2.14,0.24180775,0.999979413,0.139997118,2.799942356
10,72.59,0.4,-12,-2.4,2.07,0.24436,0.022168,0.001818,0.036355
10,72.59,0.4,-11,-2.2,2.07,0.24436,0.027076,0.00222,0.044404
10,72.59,0.4,-10,-2,2.07,0.24436,0.033071,0.002712,0.054236
10,72.59,0.4,-9,-1.8,2.07,0.24436,0.040392,0.003312,0.066244
10,72.59,0.4,-8,-1.6,2.07,0.24436,0.049335,0.004046,0.08091
10,72.59,0.4,-7,-1.4,2.07,0.24436,0.060258,0.004941,0.098824
10,72.59,0.4,-6,-1.2,2.07,0.24436,0.0736,0.006035,0.120704
10,72.59,0.4,-5,-1,2.07,0.24436,0.089895,0.007371,0.147428
10,72.59,0.4,-4,-0.8,2.07,0.24436,0.109798,0.009003,0.180069
10,72.59,0.4,-3,-0.6,2.07,0.24436,0.134108,0.010997,0.219937
10,72.59,0.4,-2,-0.4,2.07,0.24436,0.163799,0.013432,0.268631
10,72.59,0.4,-1,-0.2,2.07,0.24436,0.200065,0.016405,0.328107
10,72.59,0.4,0,0,2.07,0.24436,0.24436,0.020038,0.400751
10,72.59,0.4,1,0.2,2.07,0.24436,0.346307,0.028397,0.567944
10,72.59,0.4,2,0.4,2.07,0.24436,0.4345,0.035629,0.71258
10,72.59,0.4,3,0.6,2.07,0.24436,0.510795,0.041885,0.837703
10,72.59,0.4,4,0.8,2.07,0.24436,0.576796,0.047297,0.945945
10,72.59,0.4,5,1,2.07,0.24436,0.633892,0.051979,1.039584
10,72.59,0.4,6,1.2,2.07,0.24436,0.683286,0.056029,1.120589
10,72.59,0.4,7,1.4,2.07,0.24436,0.726015,0.059533,1.190665
10,72.59,0.4,8,1.6,2.07,0.24436,0.76298,0.062564,1.251287
10,72.59,0.4,9,1.8,2.07,0.24436,0.794958,0.065187,1.30373
10,72.59,0.4,10,2,2.07,0.24436,0.822621,0.067455,1.349098
10,72.59,0.4,11,2.2,2.07,0.24436,0.846552,0.069417,1.388345
10,72.59,0.4,12,2.4,2.07,0.24436,0.867254,0.071115,1.422297
10,72.59,0.4,13,2.6,2.07,0.24436,0.885164,0.072583,1.451669
10,72.59,0.4,14,2.8,2.07,0.24436,0.900657,0.073854,1.477077
10,72.59,0.4,15,3,2.07,0.24436,0.91406,0.074953,1.499058
10,72.59,0.4,16,3.2,2.07,0.24436,0.925654,0.075904,1.518073
10,72.59,0.4,17,3.4,2.07,0.24436,0.935685,0.076726,1.534523
10,72.59,0.4,18,3.6,2.07,0.24436,0.944362,0.077438,1.548753
10,72.59,0.4,19,3.8,2.07,0.24436,0.951868,0.078053,1.561064
10,72.59,0.4,20,4,2.07,0.24436,0.958362,0.078586,1.571714
10,72.59,0.4,21,4.2,2.07,0.24436,0.96398,0.079046,1.580926
10,72.59,0.4,22,4.4,2.07,0.24436,0.968839,0.079445,1.588896
10,72.59,0.4,23,4.6,2.07,0.24436,0.973043,0.07979,1.595791
10,72.59,0.4,24,4.8,2.07,0.24436,0.97668,0.080088,1.601755
10,72.59,0.4,25,5,2.07,0.24436,0.979826,0.080346,1.606915
10,72.59,0.4,26,5.2,2.07,0.24436,0.982548,0.080569,1.611379
10,72.59,0.4,27,5.4,2.07,0.24436,0.984903,0.080762,1.61524
10,72.59,0.4,28,5.6,2.07,0.24436,0.986939,0.080929,1.618581
10,72.59,0.4,29,5.8,2.07,0.24436,0.988702,0.081074,1.621471
10,72.59,0.4,30,6,2.07,0.24436,0.990226,0.081199,1.62397
10,72.59,0.4,31,6.2,2.07,0.24436,0.991545,0.081307,1.626133
10,72.59,0.4,32,6.4,2.07,0.24436,0.992685,0.0814,1.628004
10,72.59,0.4,33,6.6,2.07,0.24436,0.993672,0.081481,1.629622
10,72.59,0.4,34,6.8,2.07,0.24436,0.994526,0.081551,1.631022
10,72.59,0.4,35,7,2.07,0.24436,0.995264,0.081612,1.632234
10,72.59,0.4,36,7.2,2.07,0.24436,0.995903,0.081664,1.633281
10,72.59,0.4,37,7.4,2.07,0.24436,0.996456,0.081709,1.634188
10,72.59,0.4,38,7.6,2.07,0.24436,0.996934,0.081749,1.634972
10,72.59,0.4,39,7.8,2.07,0.24436,0.997348,0.081783,1.63565
10,72.59,0.4,40,8,2.07,0.24436,0.997706,0.081812,1.636237
10,72.59,0.4,41,8.2,2.07,0.24436,0.998015,0.081837,1.636745
10,72.59,0.4,42,8.4,2.07,0.24436,0.998283,0.081859,1.637184
10,72.59,0.4,43,8.6,2.07,0.24436,0.998515,0.081878,1.637564
